kepid,av_training_set,av_pred_class,tce_ror,av_vf_afp,tce_incl,tce_duration,tce_sma,tce_ldm_coeff4,tce_model_snr,tce_ingress,tce_max_sngle_ev,tce_impact,tce_depth,av_vf_ntp,av_pp_ntp
7918172,UNK,AFP,0.068278589,70.0465,89.3,13.51,1.007,-0.5093118,24.92,6.757,16.53,1.0,1404.0,17.4292,13.7276
7918217,AFP,AFP,0.019175616,83.7229,90.0,8.941,0.3274,-0.3117252,51.53,0.1682,58.69,0.0003575,515.3,5.9786,4.2425
7918401,UNK,NTP,0.001996091,15.0646,83.97,2.027,0.02539,0.0017672,9.407,0.004437,9.355,0.2999,4.426,84.1668,95.9027
7918478,PC,PC,0.029122212,7.5797,89.76,2.321,0.08236,-0.2249494,14.99,0.06692,5.323,0.1373,1032.0,0.4595,0.9318
7954705,UNK,NTP,0.010501095,35.8569,87.83,1.196,0.01266,-0.2245012,9.347,0.0127,28.99,0.1463,132.9,56.0323,58.2131
7955301,AFP,AFP,0.24215214,98.9586,86.17,5.764,0.1443,-0.497397,303.2,2.882,170.5,1.0,21560.0,0.3507,0.0767
7955301,AFP,AFP,0.20408976,98.5866,84.56,7.439,0.1443,-0.497397,237.0,3.72,124.5,1.0,14920.0,0.3316,0.0916
7955545,NTP,NTP,0.011692288,35.6591,89.96,5.538,0.00884,0.0943,9.464,0.06401,14.15,0.0009077,167.4,62.9694,74.2916
7977197,PC,PC,0.012460772,0.3158,86.75,3.292,0.06799,-0.0488632,23.51,0.07497,4.136,0.6821,163.5,0.0147,0.0
7977198,UNK,NTP,0.0063907467,3.8713,66.58,2.172,0.01725,0.3409794,9.099,0.02694,5.987,0.7008,42.26,96.0494,98.8605
7977198,UNK,NTP,0.010126481,28.5099,86.2,4.4,0.06899,0.3409794,11.07,0.06235,3.851,0.5435,112.1,59.3651,69.9701
8004903,PC,PC,0.019412879,0.6836,89.14,4.74,0.09905,-0.0588902,16.03,0.09709,6.528,0.2678,446.1,0.0029,0.0
8006773,UNK,NTP,0.0012904742,7.901,32.47,5.669,0.03894,-0.0307044,3.321,0.03829,5.799,0.9001,1.487,91.3923,98.0493
8007174,PC,PC,0.025338652,7.2592,89.48,4.377,0.27,-0.5432742,9.99,0.1984,8.787,0.6826,680.8,1.5096,1.7415
8007262,UNK,NTP,0.052431902,36.3082,22.07,4.087,0.02679,0.1899868,41.34,2.03,62.43,0.9671,1747.0,57.5683,61.3755
8026752,AFP,AFP,0.008688994,92.9332,76.36,10.25,0.0532,0.08581,9.298,0.1391,5.698,0.6067,82.04,5.0929,1.4786
8026887,AFP,AFP,0.006314743,98.7686,65.63,12.67,0.04602,0.379234,11.7,0.1532,6.57,0.6956,41.57,1.2037,0.1106
8026887,AFP,AFP,0.0059913782,97.1369,89.31,13.84,0.04602,0.379234,13.97,0.08251,4.866,0.02559,42.36,2.2895,0.5292
8043721,AFP,AFP,0.0070881414,70.0784,89.87,2.035,0.0163,-0.256014,7.698,0.01433,5.443,0.006443,61.05,22.1983,17.6517
8043882,AFP,AFP,0.0082127349,85.3734,89.58,2.923,0.01646,-0.1016512,15.16,0.02382,8.193,0.01502,81.29,13.2925,8.9212
8043968,AFP,AFP,0.0080477531,85.7584,86.07,2.765,0.01642,-0.217964,16.99,0.02256,6.947,0.1474,78.22,11.8312,7.2328
8044008,AFP,AFP,0.0025622052,61.6522,44.41,2.14,0.01475,0.4176952,1.725,0.02736,7.105,0.8956,5.741,37.2247,31.5172
8073821,UNK,NTP,0.0089717447,12.5434,21.98,7.538,0.04486,0.210018,15.91,0.8398,6.541,0.9633,59.27,83.3443,96.5682
8073821,UNK,NTP,0.007447328,13.062,81.31,8.373,0.07121,0.210018,10.76,0.1175,4.958,0.6906,58.02,83.0789,96.4256
8074328,PC,PC,0.010614311,5.2511,89.39,1.214,0.05237,0.248424,24.15,0.0138,7.11,0.2769,129.7,0.1019,0.5254
8099138,PC,PC,0.021283818,1.2199,89.93,4.665,0.3144,-0.0360616,17.97,0.09874,7.426,0.126,542.7,0.1146,0.1491
8103917,AFP,AFP,0.0032912822,97.0138,26.37,3.156,0.02179,0.3012972,6.465,0.05347,9.929,0.8994,9.637,2.9831,0.7309
8103917,AFP,AFP,0.0056832518,90.9843,40.84,4.656,0.02179,0.3012972,10.76,0.06208,5.625,0.7612,32.48,8.5681,3.3481
8120608,PC,PC,0.020462254,1.4287,87.95,1.856,0.03824,0.1940776,40.63,0.04971,5.784,0.5063,472.8,0.0381,0.0
8120608,PC,PC,0.02324052,1.0729,89.99,3.312,0.123,0.1940776,27.23,0.07522,6.721,0.004818,652.0,0.0292,0.0
8120608,PC,PC,0.020000565,7.5883,89.89,4.925,0.3969,0.1940776,9.339,0.1108,4.944,0.3617,469.1,5.6866,3.4464
8120820,UNK,PC,0.02142052,3.1956,89.64,6.209,0.4556,-0.5551604,9.173,0.2624,7.606,0.7171,473.8,1.9921,1.194
8129189,AFP,AFP,0.43030276,99.5793,89.47,19.32,0.2716,-0.153092,5806.0,6.163,3437.0,0.2754,217200.0,0.2249,0.0672
8129189,AFP,AFP,0.24112904,98.3655,86.25,19.73,0.2716,-0.153092,1305.0,9.863,355.4,1.0,22120.0,0.3886,0.105
8129588,UNK,NTP,0.0034041701,21.228,89.31,3.677,0.01946,0.002224,6.918,0.01248,10.11,0.01821,13.46,77.9185,92.3656
8129619,UNK,NTP,0.0023613228,27.8541,87.1,1.995,0.01791,-0.0050512,10.14,0.004751,11.15,0.105,6.26,71.7444,87.0381
8164257,PC,PC,0.034283838,1.4402,88.3,6.469,0.2428,-0.5448418,22.53,0.9688,6.175,0.8963,951.4,0.1625,0.1707
8164257,PC,PC,0.025829663,1.0524,89.51,1.961,0.1184,-0.5448418,20.55,0.06561,4.599,0.5039,775.3,0.0533,0.0001
8164262,AFP,PC,0.066646651,37.1165,86.03,17.15,0.4598,0.0295308,92.1,8.574,30.15,1.0,1564.0,20.2835,23.9095
8164262,AFP,AFP,0.0040599259,98.8051,86.53,7.226,0.03867,0.0295308,8.969,0.02977,4.272,0.136,19.16,1.1761,0.1078
7798339,AFP,AFP,0.0058758214,96.3943,88.15,5.047,0.03219,0.3091332,10.24,0.02967,6.229,0.08141,40.35,3.1373,0.787
7798924,AFP,AFP,0.0070731352,97.8716,84.54,2.335,0.03253,0.3856912,8.173,0.02181,11.04,0.5,55.19,1.9516,0.4133
7798924,AFP,AFP,0.0074427786,99.0155,81.48,2.226,0.03253,0.3856912,8.774,0.03103,3.156,0.6881,57.63,0.7941,0.0845
7799575,UNK,NTP,0.01368446,12.0008,90.0,10.3,1.172,-0.5090184,8.368,0.139,244.9,0.0003517,254.9,76.7528,93.0496
7826705,NTP,NTP,0.013389012,0.5924,90.0,6.606,1.224,-0.342455,5.655,0.08739,103.5,0.03511,220.7,98.7637,99.2636
7827152,NTP,NTP,0.0068754083,21.1375,63.9,4.948,0.01959,-0.2420112,7.396,0.04958,6.415,0.5663,52.71,77.4853,92.3504
7827152,NTP,NTP,0.02510216,26.4265,87.62,1.978,0.09685,-0.2420112,9.976,0.2166,4.757,0.8915,536.7,50.0986,64.2824
7829836,PC,PC,0.022572569,8.2976,89.74,10.49,0.7794,0.0339222,10.92,0.3792,6.593,0.6309,549.1,7.1302,3.9407
7840358,UNK,NTP,0.0066967217,28.4172,84.66,2.86,0.01569,-0.3446064,8.303,0.01976,5.546,0.1937,54.64,69.7285,85.5744
7840502,UNK,NTP,0.002152042,23.9708,90.0,12.04,0.02864,-0.1385636,5.095,0.02585,12.65,5.578e-05,5.612,72.9177,89.6267
7840642,AFP,AFP,0.011072513,98.7608,10.73,1.457,0.02433,0.3316712,8.496,1.683,6.474,0.9982,42.64,1.2237,0.1129
7871395,UNK,NTP,0.02913006,7.0806,89.99,3.215,1.128,-0.5571992,8.603,0.09212,7.806,0.1121,1077.0,78.3073,91.8273
7871954,PC,PC,0.017000368,3.9052,86.86,1.459,0.02421,0.0612144,45.47,0.0321,12.49,0.4943,324.1,0.1578,0.4079
7871954,PC,PC,0.019713959,6.7388,89.91,0.9513,0.05733,0.0612144,25.65,0.01854,5.079,0.08931,455.8,0.2726,0.7378
7872212,AFP,AFP,0.0056493566,95.2905,89.04,8.258,0.05788,0.206432,8.069,0.04663,4.797,0.0713,37.7,4.6878,1.2982
7902003,PC,PC,0.0060674266,6.2218,84.68,2.544,0.08197,0.1147704,9.612,0.0776,6.718,0.8984,31.87,2.2357,2.268
7902035,AFP,AFP,0.010153322,99.9123,58.42,1.331,0.02065,-0.041733,12.92,0.07276,5.913,0.9079,90.49,0.0814,0.0353
7902035,AFP,AFP,0.0088112283,98.331,55.45,1.488,0.02065,-0.041733,11.2,0.06655,3.684,0.9009,68.92,1.669,0.2873
7902035,AFP,AFP,0.0077412962,97.3301,88.15,1.575,0.02065,-0.041733,10.41,0.01224,4.362,0.1072,68.56,2.6483,0.6269
7918652,PC,PC,0.0075501502,3.1121,89.25,4.807,0.1077,-0.05288,13.06,0.03809,4.932,0.234,67.53,0.0206,0.0
7918688,AFP,AFP,0.0077774257,96.0379,51.98,2.878,0.01843,0.326728,12.63,0.0615,6.374,0.8023,59.02,3.6674,0.9522
7918688,AFP,AFP,0.012332869,94.2023,62.87,1.441,0.01843,0.326728,20.99,0.08828,3.771,0.9004,132.9,4.3554,1.2054
7955580,PC,PC,0.026190012,0.1514,89.84,3.797,0.2708,-0.54524,19.94,0.1067,5.898,0.3064,848.1,0.006,0.0
7955898,UNK,NTP,0.016493636,10.2529,77.04,4.106,0.04535,-0.0263108,9.777,0.1273,4.838,0.6961,281.7,89.1625,97.6261
7955898,UNK,NTP,0.01884208,16.4996,23.41,2.956,0.02507,-0.0263108,15.33,0.352,4.749,0.9272,303.3,83.0986,95.4241
7955898,NTP,NTP,0.012992111,9.2894,87.37,2.0,0.01806,-0.0263108,-1.0,0.02591,5.084,0.1,193.6,90.6391,97.8967
7977198,UNK,NTP,0.0076200128,11.3058,89.19,4.274,0.02739,0.3409794,8.368,0.03236,3.398,0.03519,67.34,87.9144,97.3073
7977198,NTP,NTP,0.018191369,2.3894,88.83,8.918,0.3889,0.3409794,6.713,0.4406,5.078,0.806,323.2,94.2902,98.7852
7977956,UNK,NTP,0.0053846366,13.5385,84.8,1.418,0.01684,0.3346704,8.165,0.008343,9.984,0.3,32.9,86.1837,96.7457
7977956,UNK,NTP,0.00057270647,18.0394,80.4,0.5439,0.01507,0.3346704,0.0339,0.0008129,5.127,0.7857,0.3074,80.5327,94.3019
8007644,PC,PC,0.024674846,0.1048,89.33,4.565,0.1692,-0.218156,20.62,0.1376,6.697,0.4539,702.0,0.0,0.0
8007675,UNK,PC,0.0057022058,21.8776,80.42,1.491,0.03658,0.352592,9.794,0.04346,15.97,0.9,28.44,18.9042,16.393
8008067,PC,PC,0.021205951,9.638,89.26,5.06,0.1242,-0.4293506,89.93,0.1151,14.43,0.2986,543.9,0.1846,0.9044
8027456,UNK,NTP,0.0053265685,30.8944,50.38,1.37,0.01825,-0.0216564,22.65,0.03737,12.33,0.9,25.31,68.3991,82.7684
8027456,UNK,NTP,0.0039494957,12.1568,59.93,1.336,0.02117,-0.0216564,9.689,0.02721,11.87,0.9,13.9,87.5178,97.2194
8027456,NTP,NTP,0.0049400591,28.4597,43.79,1.539,0.01794,-0.0216564,15.14,0.03777,5.657,0.8965,21.9,71.3705,86.5275
8027902,UNK,NTP,0.0043111971,9.8468,82.22,5.957,0.03244,0.317236,9.295,0.02807,6.972,0.2991,21.28,87.8396,97.612
8044016,AFP,AFP,0.0049986246,67.4052,89.39,3.29,0.0174,0.3050168,12.42,0.01637,5.376,0.01936,29.32,31.4157,26.9251
8044075,NTP,NTP,0.0057075737,16.5329,84.25,2.573,0.04748,0.2627696,8.584,0.02741,25.85,0.6856,34.02,76.2645,91.5484
8044075,UNK,NTP,0.0046756351,16.4476,83.32,2.03,0.02991,0.2627696,8.016,0.01393,5.921,0.5685,23.84,78.0761,93.4663
8044600,AFP,AFP,0.016703547,71.9466,78.51,5.234,0.04971,-0.243132,10.08,0.2139,5.149,0.7796,274.8,9.0861,12.066
8074805,AFP,AFP,0.16896813,90.5471,89.46,17.49,0.6153,-0.063221,877.6,4.209,434.2,0.6763,29910.0,0.5474,0.8701
8074805,AFP,AFP,0.036550103,53.687,89.21,12.84,0.6153,-0.063221,44.24,1.448,16.75,0.8432,1238.0,0.9677,9.1288
8075618,AFP,AFP,0.39300309,91.3629,87.78,3.18,0.08112,-0.4202402,1930.0,2.463,365.7,0.8823,91330.0,0.0669,0.0675
8075991,NTP,NTP,0.031383946,0.1309,89.97,3.486,0.9536,0.0938932,3.535,0.1322,15.49,0.4514,1140.0,99.829,99.7282
8103917,UNK,NTP,0.0062664386,15.2481,37.7,2.124,0.01892,0.3012972,11.16,0.07653,4.0,0.9123,34.22,83.9897,95.8204
8103917,UNK,NTP,0.0065638487,22.2871,87.51,2.251,0.01684,0.3012972,12.12,0.01481,3.963,0.09375,49.73,75.5766,91.3785
8104030,AFP,AFP,0.12779116,85.863,88.94,3.819,0.2426,0.1932136,144.3,4.016,40.93,0.9765,7567.0,0.1196,1.2713
8104030,AFP,AFP,0.077875299,65.5189,88.29,4.937,0.2426,0.1932136,67.63,4.135,18.85,0.9786,2918.0,0.2518,3.5864
8121067,AFP,AFP,0.12033638,90.9589,62.25,4.341,0.03108,-0.2424048,570.7,3.471,81.99,0.9645,7312.0,3.6402,1.5636
8121280,UNK,NTP,0.002486204,9.8543,76.37,2.425,0.02038,-0.0338368,4.329,0.007864,5.571,0.4856,6.857,89.9318,97.7836
8121310,PC,PC,0.020394552,0.7407,88.6,7.405,0.17,-0.009791,57.48,0.1956,12.18,0.4982,468.9,0.0117,0.0
8121328,PC,PC,0.012730122,0.7781,86.33,9.049,0.129,-0.3710232,15.6,0.2377,5.17,0.7267,166.4,0.0738,0.0152
8129631,UNK,AFP,0.0069852676,38.4051,62.61,1.425,0.02289,-0.004253,37.37,0.05057,10.35,0.9,44.13,36.9359,35.2605
8129631,UNK,NTP,0.0041661082,17.1121,87.2,2.305,0.04052,-0.004253,10.88,0.01048,7.235,0.2961,19.33,78.4225,93.9131
8142547,AFP,AFP,0.00028008247,77.3956,56.06,1.235,0.01124,-0.4743116,0.009643,0.001534,25.77,0.8802,0.06597,21.9521,17.6758
8142547,AFP,AFP,0.035245428,94.6832,87.96,1.5,0.01124,-0.4743116,-1.0,0.05157,6.503,0.1,1543.0,5.1528,1.467
8164262,AFP,AFP,0.0038822877,89.8714,27.28,7.588,0.03867,0.0295308,6.265,0.1382,4.736,0.8892,13.49,8.5672,3.4213
8164262,AFP,AFP,0.0048198029,90.636,62.21,6.303,0.03867,0.0295308,13.78,0.0747,5.023,0.7734,23.16,7.6322,2.7336
8164812,UNK,NTP,0.12923394,38.5946,47.87,2.19,0.01337,-0.2420112,14.47,0.9548,38.33,0.9004,12700.0,52.8176,51.9849
8165617,AFP,AFP,0.0038583611,95.0589,89.14,14.02,0.0608,0.2708318,6.18,0.05397,4.696,0.03982,17.49,4.9381,1.385
7800087,AFP,AFP,0.0003350097,91.5717,86.95,1.506,0.01456,0.1204816,0.004459,0.0005372,45.38,0.247,0.134,7.5047,2.6104
7800087,AFP,AFP,0.029881507,94.8024,70.8,1.291,0.01457,0.1204816,18.73,0.1838,9.042,0.9046,735.1,3.4825,0.9075
7800285,AFP,AFP,0.044738464,69.7873,82.27,0.9978,0.01235,0.0751798,135.6,0.05638,22.65,0.5027,2213.0,15.7794,12.7014
7830321,AFP,AFP,0.051019255,91.4297,86.48,1.066,0.02862,-0.1671976,145.5,0.09713,15.1,0.7,2665.0,0.2971,0.7214
7830321,AFP,AFP,0.028663307,83.2388,87.21,0.8117,0.02862,-0.1671976,41.47,0.04323,7.411,0.7001,830.2,1.0258,2.0891
7830341,NTP,NTP,0.03309067,2.5659,89.94,3.48,0.7883,0.1796112,3.35,0.1844,41.18,0.6391,1182.0,93.835,98.7745
7830351,NTP,NTP,0.0068304287,13.102,53.89,14.83,0.06063,0.156556,5.793,0.3651,4.612,0.854,43.16,85.9707,96.7163
7840642,AFP,AFP,0.0069020325,99.3671,34.78,4.422,0.02433,0.3316712,13.51,0.1215,4.334,0.8693,43.66,0.6329,0.0791
7841514,AFP,AFP,0.0089597874,96.9317,69.8,2.363,0.01831,0.05557,20.08,0.0407,5.018,0.6991,83.51,1.5966,0.2577
7841514,AFP,AFP,0.0068596813,99.4094,86.03,1.869,0.01831,0.05557,12.31,0.0135,3.853,0.2385,55.23,0.5033,0.0775
7841640,AFP,AFP,0.0055176649,98.175,68.52,2.483,0.03107,0.2949918,10.58,0.06596,10.3,0.8931,27.04,1.7254,0.3213
7872212,AFP,AFP,0.0061589194,99.3408,69.81,12.43,0.05785,0.206432,8.749,0.1485,3.935,0.7004,39.46,0.6561,0.0797
7872212,AFP,AFP,0.0060397923,99.677,82.47,11.77,0.05785,0.206432,11.16,0.08143,4.254,0.3645,41.96,0.2948,0.0738
7877496,PC,AFP,0.10136793,71.0926,81.71,2.029,0.02846,-0.3497374,1708.0,0.3877,121.3,0.752,10220.0,0.0817,2.5229
7902204,UNK,PC,0.011754292,23.6372,88.49,2.091,0.03678,-0.2716648,10.03,0.02577,6.058,0.2405,165.6,5.5286,9.4612
7902286,NTP,NTP,0.010644231,8.4349,72.84,5.288,0.02956,0.222904,9.086,0.07939,5.587,0.5492,124.3,91.218,98.0477
7902287,UNK,NTP,0.024757287,1.304,89.92,10.43,1.014,-0.4796806,6.146,0.3058,14.7,0.4244,728.9,96.3843,98.7702
7903086,AFP,AFP,0.017493596,97.5583,86.7,1.426,0.02924,-0.3736214,20.62,0.03263,6.939,0.5031,347.8,1.1834,0.1143
7918688,NTP,NTP,0.011581483,17.0925,79.46,5.763,0.04831,0.326728,9.802,0.1121,3.925,0.6451,142.6,80.2422,94.6878
7918737,UNK,NTP,0.0060711562,6.8643,81.39,1.489,0.01597,-0.342256,7.001,0.01043,6.42,0.3731,42.23,92.9882,98.3477
7918737,UNK,NTP,0.0085275338,6.5585,34.07,2.556,0.02126,-0.342256,7.99,0.1099,4.199,0.9,62.76,93.3842,98.4094
7918992,PC,PC,0.015027176,21.4752,70.23,1.949,0.02323,-0.0056264,27.45,0.1412,6.979,0.8984,192.1,0.6954,2.4159
7956132,NTP,NTP,0.0037991666,20.9741,89.96,2.404,0.0131,-0.3683946,6.583,0.0091,9.541,0.001351,17.8,77.9163,92.5029
7956461,UNK,NTP,0.0057427849,5.7792,76.05,2.466,0.01888,0.2602248,16.49,0.01874,6.033,0.5001,36.55,93.5393,98.497
7956461,NTP,NTP,0.0069299312,8.5851,66.02,3.017,0.02162,0.2602248,18.51,0.04046,4.521,0.7001,49.82,90.9633,98.0096
7956520,UNK,NTP,0.013492372,13.802,13.06,1.961,0.03398,0.1042904,10.49,1.146,5.514,0.9934,89.71,84.0553,96.3582
7977996,AFP,AFP,0.0099840766,99.5991,32.02,2.163,0.01791,0.317575,15.27,0.1081,5.565,0.9,88.5,0.3945,0.0771
7977996,AFP,AFP,0.012562215,99.204,60.14,3.126,0.01791,0.317575,29.32,0.06398,4.435,0.6314,167.9,0.4287,0.0776
7978202,PC,PC,0.034412108,6.1796,90.0,8.426,1.121,-0.534372,20.54,0.2806,22.1,0.03464,1498.0,24.6734,17.3169
7978226,AFP,AFP,0.004782666,97.459,82.27,4.238,0.0244,0.3472634,11.84,0.02216,4.335,0.3,26.39,2.5226,0.5894
8008067,PC,PC,0.017252542,12.3251,87.13,1.523,0.07433,-0.4293506,39.98,0.1203,5.653,0.8936,247.6,0.1501,1.1377
8008067,PC,PC,0.021486985,10.5534,89.85,7.785,0.5747,-0.4293506,33.25,0.1916,14.56,0.3853,549.4,0.645,1.2777
8008128,AFP,AFP,0.26848487,97.7709,88.68,5.14,0.1206,0.1020064,3534.0,1.493,661.0,0.5757,77860.0,0.1826,0.123
8008128,AFP,AFP,0.070189205,96.2344,84.87,5.908,0.1206,0.1020064,210.0,2.023,34.78,0.9247,3978.0,0.0777,0.0635
8028063,UNK,NTP,0.0072258294,7.2089,85.07,11.07,0.09648,0.3362698,9.027,0.1002,25.35,0.4568,58.27,90.1568,98.1298
8029197,AFP,AFP,0.006264136,60.0957,72.28,2.61,0.02972,0.244694,16.79,0.07787,14.39,0.8923,34.25,3.106,13.0249
8029546,AFP,AFP,0.0076237907,98.8322,85.94,1.108,0.01657,0.1819788,10.95,0.009209,12.05,0.3,65.99,1.0188,0.096
8044608,AFP,AFP,0.4395352,96.4067,89.58,10.41,0.4161,0.2530848,6841.0,5.212,2802.0,0.7123,165600.0,0.2519,0.2071
8044608,AFP,AFP,0.18034402,97.1683,89.28,9.076,0.4161,0.2530848,1187.0,4.413,465.0,0.8814,25040.0,0.0337,0.0
8044889,AFP,AFP,0.0090047505,97.7252,34.96,3.12,0.02372,0.067591,12.3,0.1381,16.19,0.8974,71.75,2.1546,0.4839
8076630,AFP,AFP,0.012408739,94.3371,75.77,1.679,0.01559,0.2093352,30.08,0.04016,8.358,0.7024,159.7,1.1044,0.3563
8077137,PC,PC,0.0071140721,3.0023,89.29,3.884,0.1263,0.0555516,16.93,0.03119,9.768,0.3483,58.94,0.0772,0.0939
8077137,PC,PC,0.0063440858,1.5019,89.41,5.098,0.1663,0.0555516,11.96,0.03615,4.34,0.3342,47.0,0.1752,0.1769
8078502,PC,PC,0.025072217,0.1847,89.49,5.695,0.2106,-0.337005,16.43,0.169,7.736,0.4244,737.1,0.0,0.0
8104065,UNK,NTP,0.0061731066,4.4774,28.04,2.299,0.0208,0.3885032,10.81,0.121,4.68,0.9427,31.19,95.3227,98.8164
8104065,UNK,NTP,0.0080231222,20.4504,84.84,9.042,0.09504,0.3885032,7.981,0.1054,4.447,0.5656,69.99,74.4312,90.6434
8104436,AFP,PC,0.012337809,36.1663,87.27,1.494,0.03355,-0.112782,11.21,0.02525,14.08,0.5315,170.5,4.4714,12.421
8104598,UNK,NTP,0.010849369,5.9888,48.26,7.372,0.04239,0.216508,11.38,0.3982,4.503,0.8999,102.8,93.8603,98.5336
8121586,NTP,NTP,0.0084607268,15.8543,64.74,3.454,0.02396,0.2532822,17.46,0.05633,5.096,0.6998,74.22,78.6007,93.8246
8122232,NTP,NTP,0.010962478,9.5395,81.89,7.884,0.05896,0.3623152,9.092,0.1173,6.108,0.5237,132.5,90.2087,97.8456
8122232,AFP,AFP,0.021265914,99.4718,17.85,3.34,0.03714,0.3623152,11.19,1.67,4.119,1.0,139.3,0.5251,0.0776
8142787,PC,PC,0.023149314,0.8575,89.97,9.945,0.5923,-0.4413192,19.52,0.2261,9.28,0.07055,664.6,0.1406,0.1174
8142942,PC,PC,0.022983283,7.6015,89.21,1.088,0.058,-0.5621976,50.98,0.03224,7.347,0.497,607.5,0.0504,0.0007
8143170,AFP,AFP,0.20931403,97.5347,88.13,13.69,0.2042,-0.5148732,3793.0,3.235,843.8,0.5618,49190.0,0.5097,0.1514
8143170,AFP,AFP,0.14601539,98.161,87.13,15.4,0.2042,-0.5148732,1595.0,3.231,400.9,0.6658,22700.0,0.7038,0.1007
8165617,AFP,AFP,0.0058978577,99.3666,67.16,15.01,0.06079,0.2708318,12.88,0.1702,4.561,0.6968,36.21,0.621,0.0789
8165946,PC,PC,0.011972875,0.6535,88.35,2.674,0.06891,0.110126,23.77,0.04064,6.23,0.4735,161.9,0.0204,0.0
8166299,UNK,NTP,0.0042508234,32.4843,88.16,1.508,0.0247,0.242948,7.755,0.006617,8.288,0.1886,20.9,57.7716,63.5531
7800750,AFP,NTP,0.0045372615,40.1012,81.68,2.124,0.01313,-0.5111504,11.98,0.01047,9.653,0.2907,25.28,57.5282,64.5964
7801070,PC,PC,0.031397849,8.6757,89.99,1.108,0.3377,-0.3438156,13.04,0.03433,16.62,0.1334,1186.0,2.9122,3.4712
7802136,AFP,AFP,0.22486756,99.5009,88.03,3.767,0.09162,0.1673664,2484.0,1.302,492.0,0.7437,49910.0,0.0,0.0
7802136,AFP,AFP,0.023999059,65.574,90.0,2.593,0.09162,0.1673664,39.99,0.06076,7.201,0.002402,685.4,0.1031,2.8559
7830637,AFP,AFP,0.21784101,98.0727,89.65,11.11,0.4691,0.1582534,1220.0,2.667,597.0,0.5497,52100.0,0.0366,0.0
7830637,AFP,AFP,0.15784476,89.007,88.51,15.02,0.4691,0.1582534,280.6,21.35,111.7,0.9834,10850.0,0.4285,1.1031
7830684,AFP,AFP,0.01773852,97.8162,35.9,2.165,0.01705,0.3157708,19.56,0.1825,8.226,0.8982,279.0,2.0375,0.4439
7830684,AFP,AFP,0.016475323,94.981,68.5,3.254,0.01705,0.3157708,18.37,0.06995,3.37,0.5,300.1,3.6067,0.945
7841640,AFP,AFP,0.0046388168,99.2007,82.09,3.966,0.03107,0.2949918,11.0,0.02212,3.802,0.4161,24.31,0.7742,0.0836
7841925,PC,PC,0.024554451,1.9386,89.26,4.295,0.1056,-0.341554,64.58,0.1143,10.07,0.3185,723.4,0.0443,0.0
7841925,PC,PC,0.0093897071,4.1415,89.79,2.386,0.06096,-0.341554,11.4,0.02231,3.869,0.07203,108.2,0.7591,0.5561
7877496,AFP,AFP,0.0068899201,97.1407,81.38,2.032,0.02846,-0.3497374,9.459,0.02715,4.491,0.7008,49.41,0.5495,0.1755
7877818,AFP,AFP,0.070725211,98.5108,77.42,6.02,0.09462,-0.535324,69.79,3.01,21.51,1.0,1498.0,0.4754,0.0945
7877818,AFP,AFP,0.065297059,97.1418,76.69,6.106,0.09462,-0.535324,66.05,3.053,18.76,1.0,1260.0,0.7025,0.1653
7877820,AFP,AFP,0.17985462,99.4353,82.41,5.97,0.09024,0.334647,1336.0,2.985,377.6,1.0,12530.0,0.3145,0.0737
7904375,UNK,AFP,0.0095482641,52.8225,79.47,1.279,0.01062,-0.1618136,16.7,0.01626,4.962,0.5087,104.3,43.4871,38.1325
7905106,PC,PC,0.0032411257,28.9108,85.32,4.133,0.04941,-0.177432,8.08,0.0188,7.852,0.5392,11.81,11.1918,16.7247
7905191,UNK,AFP,0.0088226095,64.1516,85.07,1.886,0.01797,-0.1233008,7.59,0.01791,4.885,0.2825,91.77,30.9161,26.0125
7919653,UNK,AFP,0.32642827,98.6663,76.33,4.979,0.03356,-0.0021954,5132.0,2.599,814.1,0.805,84120.0,0.8449,0.0869
7919763,UNK,NTP,0.011840149,31.096,15.26,1.1,0.0119,-0.3596882,15.09,0.2019,18.68,0.9728,90.57,66.6059,81.6699
7935997,UNK,PC,0.0071582727,5.9205,89.67,2.004,0.04984,-0.263027,12.08,0.01435,11.71,0.08583,62.03,0.3067,0.7013
7936033,UNK,NTP,0.027061183,5.2304,89.86,15.88,1.812,-0.554236,5.108,0.5804,28.81,0.5351,857.4,86.5837,96.864
7956547,NTP,NTP,0.0037834996,4.3349,65.37,2.052,0.01627,0.349438,8.444,0.01507,6.175,0.699,14.83,95.6042,98.8277
7957709,UNK,NTP,0.014496822,34.5313,73.81,1.477,0.01265,-0.54986,7.778,0.04008,41.92,0.6929,219.2,60.1934,68.1304
7957881,AFP,AFP,0.014077036,94.2929,85.29,0.8993,0.01739,-0.5277728,5.022,0.01923,81.48,0.5964,215.6,4.6973,1.3164
7957881,AFP,AFP,0.012277179,96.3365,86.82,2.305,0.01737,-0.5277728,7.758,0.02899,8.238,0.1904,191.4,3.1894,0.8023
7978226,AFP,AFP,0.0043092915,98.0321,44.03,3.165,0.0244,0.3472634,8.218,0.08348,5.282,0.917,15.82,1.3363,0.1322
7978458,UNK,NTP,0.00545358,32.8351,63.33,4.717,0.02519,0.0872548,7.777,0.05372,4.036,0.7257,30.53,66.3415,79.7132
7979504,NTP,NTP,0.0057213704,14.1303,41.38,7.117,0.04469,0.0554442,10.11,0.2102,7.246,0.9011,28.77,79.2893,94.0833
