,tce_period,tce_ror,tce_dor,tce_incl,tce_impact,tce_duration,tce_ingress,tce_depth,tce_ldm_coeff1,tce_ldm_coeff2,tce_ldm_coeff3,tce_ldm_coeff4,tce_model_snr,tce_model_chisq,tce_robstat,tce_chisq1,tce_chisq2,tce_prad,tce_sma,tce_eqt,tce_steff,tce_slogg,tce_smet,tce_sradius,tce_max_sngle_ev,tce_max_mult_ev,tce_bin_oedp_stat,tce_rmesmad,tce_rsnrmes,tce_rminmes,boot_fap,boot_mesthresh,boot_mesmean,boot_messtd
578,0.64796,0.01686689,2.0573296,75.88,0.5019,2.128,0.04692,313.5,0.5666896,0.4254934,-0.5108132,0.2076796,11.3,13410.0,11.2,10670.0,1451.0,6.295,0.01838,4410.0,7331.0,3.67,0.16,3.42,4.337,9.296,4.814e-09,2.367,1.215,0.8696,2.6548409692e-08,11.8342,0.6496312,1.589219
579,1.53978,0.017181554,1.8721905,68.04,0.7,4.637,0.1512,305.8,0.5666896,0.4254934,-0.5108132,0.2076796,10.38,9110.0,11.45,4402.0,665.8,6.412,0.03274,3310.0,7331.0,3.67,0.16,3.42,4.473,9.604,0.277,1.681,1.081,0.8101,3.9977956802e-10,10.87562,0.8860169,1.41905
580,2.0508,0.5,7.8160352,89.27,0.1,3.0,1.007,352600.0,0.0,0.0,0.0,0.0,-1.0,-1.0,37900.0,250700000.0,13760000.0,44.09,0.02948,1300.0,5610.0,4.53,-0.38,0.808,3219.0,29740.0,0.0,45660.0,-3.363e-05,7.859e-05,0.0,306.8702,-8.36644,44.81782
581,0.555037,0.0061195796,2.0021547,81.31,0.3026,2.032,0.0136,45.6,0.4954512,-0.1373834,0.8394738,-0.4186652,7.263,37850.0,11.73,58820.0,4763.0,2.22,0.01249,3610.0,5011.0,3.32,-0.46,3.324,7.353,7.21,0.04433,2.587,1.007,0.6092,9.3956918775e-11,7.947435,0.01815613,1.125985
582,0.520683,0.0080551356,1.5600313,54.45,0.907,1.122,0.04877,56.3,0.476831,0.5135368,-0.4803546,0.1638606,11.3,29790.0,15.61,41810.0,3268.0,3.167,0.01618,4950.0,7517.0,3.64,0.0,3.603,5.205,16.5,0.0001336,1.665,0.6847,1.078,7.7346211266e-53,6.099473,-2.709264,1.259323
583,0.520697,0.0093912994,2.3128664,71.95,0.7166,1.223,0.02316,89.98,0.476831,0.5135368,-0.4803546,0.1638606,18.09,27460.0,16.42,58110.0,4012.0,3.692,0.01618,4950.0,7517.0,3.64,0.0,3.603,4.143,16.94,0.0004162,4.33,1.068,1.13,3.247451919e-55,6.099257,-2.710102,1.259176
584,0.520703,0.010125577,2.6656112,87.85,0.1,1.5,0.01519,118.6,0.476831,0.5135368,-0.4803546,0.1638606,-1.0,-1.0,10.48,25480.0,2981.0,3.981,0.01618,4950.0,7517.0,3.64,0.0,3.603,4.438,9.674,0.0,5.706,-0.1034,0.09144,1.2397356062e-21,6.613855,-2.258519,1.25832
585,3.70852,0.015474754,17.838925,89.67,0.1024,1.605,0.02471,292.9,0.5216628,-0.0957888,0.71541,-0.375942,9.987,4390.0,10.4,2504.0,480.2,1.31,0.04457,999.0,5425.0,4.59,-0.18,0.776,5.598,9.962,11.81,14.84,1.003,0.3421,1.4574941166e-21,7.398463,-0.01852305,1.054398
586,21.4767,0.065236178,12.435474,85.95,0.8792,7.936,1.806,3700.0,0.4997976,0.1043987,0.3852545,-0.2420112,11.54,2210.0,13.44,308.8,58.67,7.119,0.1512,656.0,5780.0,4.44,0.0,1.0,4.312,11.51,0.8081,15.85,1.002,0.2022,2.3873543067e-26,7.664488,-0.05613036,1.0958
587,1.41413,0.011917401,1.0022035,11.79,0.9811,2.672,0.6635,98.32,0.4678298,0.3284464,-0.109008,-0.02299,10.21,15860.0,9.353,5913.0,760.5,2.826,0.02949,2910.0,7680.0,4.0,-0.14,2.173,4.542,7.532,0.2589,4.209,1.356,0.5197,6.3864214608e-12,7.828272,0.0684,1.102287
588,7.45345,0.38806275,14.309509,86.3,0.9237,4.123,4.032,79620.0,0.4997976,0.1043987,0.3852545,-0.2420112,158.8,2067.0,204.4,11180.0,8191.0,42.35,0.07469,933.0,5780.0,4.44,0.0,1.0,69.45,202.3,0.3157,235.4,0.7849,0.02071,0.0,7.621204,-0.1918478,1.109703
589,3.72685,0.089028921,8.943357,86.87,0.4889,3.098,0.3249,9040.0,0.4997976,0.1043987,0.3852545,-0.2420112,29.94,1364.0,34.74,1055.0,268.2,9.715,0.04705,1180.0,5780.0,4.44,0.0,1.0,8.855,30.47,0.0,50.61,0.9827,0.1104,7.6014991716e-166,7.607916,-0.2866444,1.121522
590,1.5993,0.011273457,2.5525239,88.33,0.07434,4.827,0.05411,147.2,0.4079664,0.8133024,-0.8839316,0.3282988,6.486,9301.0,13.63,7313.0,1073.0,3.139,0.03248,2880.0,7377.0,3.88,-0.08,2.552,6.289,7.242,0.001967,2.025,0.8957,0.7922,2.7747502475e-09,8.628171,0.5541369,1.147045
591,0.739747,0.0086788777,2.1391386,76.61,0.4955,2.321,0.0264,87.51,0.6631652,-0.5204992,1.1843812,-0.5200268,12.39,33020.0,12.73,40120.0,3075.0,0.8855,0.01529,1820.0,5271.0,4.44,0.21,0.935,5.101,11.89,0.002591,7.605,1.042,0.3621,5.1986088224e-29,7.320811,-0.550546,1.119434
592,4.94406,0.027083176,10.839298,87.3,0.5098,3.107,0.1097,826.4,0.421884,0.4595766,-0.1294318,-0.026385,61.8,7365.0,80.27,6433.0,5958.0,5.024,0.05939,1420.0,6013.0,4.04,0.02,1.7,17.04,86.23,1.641,97.77,0.7167,0.07188,0.0,7.436229,-0.140937,1.076116
593,4.94409,0.016855187,12.098258,88.41,0.3358,2.997,0.05586,332.6,0.421884,0.4595766,-0.1294318,-0.026385,28.28,6214.0,31.14,2527.0,1077.0,3.127,0.05939,1420.0,6013.0,4.04,0.02,1.7,7.356,27.68,5.019,39.92,1.022,0.1077,1.2194968196e-147,7.435249,-0.1420142,1.076162
594,0.534613,0.0071397719,2.7265,88.15,0.08823,1.503,0.01074,59.18,0.4539504,0.2331072,0.0695208,-0.1057736,6.862,21380.0,8.214,39850.0,2917.0,2.546,0.01621,5090.0,8132.0,3.71,-0.26,3.268,7.285,8.545,0.0,5.508,0.803,0.3497,3.5819589543e-15,7.672043,-0.574015,1.17192
595,0.52569,0.0052535755,1.214142,41.97,0.9028,1.463,0.0404,24.06,0.4539504,0.2331072,0.0695208,-0.1057736,2.591,14560.0,10.53,30570.0,2168.0,1.873,0.01603,5120.0,8132.0,3.71,-0.26,3.268,3.789,8.019,3.47e-10,3.686,0.3231,0.5514,3.1799854616e-13,7.843926,-0.3636859,1.165456
596,6.00611,0.0061063704,11.966213,89.95,0.01088,3.858,0.02342,44.64,0.4124052,0.4978388,-0.195856,0.0022168,8.995,6512.0,9.042,1428.0,243.5,0.773,0.06578,1130.0,6103.0,4.33,-0.04,1.16,4.954,9.334,0.0002483,13.78,0.9637,0.3177,2.8073386156e-19,7.377407,-0.03199105,1.052411
597,0.631787,0.011749263,1.9758138,62.86,0.9014,1.123,0.06628,119.5,0.1878424,1.192636,-1.0983768,0.370728,22.39,25780.0,23.95,24080.0,2953.0,1.24,0.01451,2340.0,6508.0,4.48,-0.58,0.967,12.15,19.85,0.1921,27.57,1.128,0.1301,4.7810540732e-69,7.853954,-0.2223558,1.145637
598,0.666094,0.0029874155,2.393904,82.16,0.3265,2.016,0.006718,10.17,0.4630724,0.3400044,-0.1453264,-0.0017064,6.709,31360.0,9.293,22650.0,2657.0,1.056,0.019,4680.0,8130.0,3.73,-0.06,3.239,10.88,9.728,0.0007093,2.603,0.6896,0.6709,5.0960430168e-21,7.273652,-0.2465485,1.068624
599,161.127,0.011911542,105.52206,89.57,0.7958,7.291,0.2295,139.2,0.4630724,0.3400044,-0.1453264,-0.0017064,5.782,408.3,14.33,21.82,1.577,4.21,0.7375,752.0,8130.0,3.73,-0.06,3.239,9.986,9.571,7.991,11.83,0.6041,0.6841,3.3578224051e-15,8.565672,-0.879965,1.341586
600,460.881,0.043068592,177.5367,89.75,0.7725,13.9,1.345,1846.0,0.4468626,0.5501308,-0.3805902,0.0934652,7.477,353.6,16.43,23.15,9.515,6.006,1.285,287.0,6517.0,4.35,0.21,1.278,9.089,9.002,1.132e-18,13.56,0.8306,0.4072,1.0594122999e-16,7.331221,-0.03872145,1.100465
601,3.96651,0.019798691,1.8546962,60.19,0.922,7.121,0.8353,333.4,0.4456568,0.6983862,-0.7068752,0.2470494,7.401,15510.0,22.23,6977.0,2644.0,3.284,0.05669,1620.0,7100.0,4.26,0.21,1.52,4.982,8.702,1.251e-06,1.699,0.8504,1.234,5.1648058952e-14,8.241542,0.03387081,1.165666
602,4.2536,0.01100747,2.1780124,87.54,0.09347,15.02,0.1649,141.6,0.3329788,0.917238,-0.8904924,0.3101274,10.24,22260.0,49.43,14590.0,10870.0,1.913,0.05711,1600.0,6875.0,4.17,-0.12,1.593,4.851,13.6,0.002993,2.146,0.7531,0.3364,-1.0,-1.0,-1.0,-1.0
603,4.25357,0.012399034,1.9066623,74.81,0.4996,15.01,0.2439,170.8,0.3329788,0.917238,-0.8904924,0.3101274,15.34,13030.0,53.48,29030.0,20760.0,2.155,0.05711,1600.0,6875.0,4.17,-0.12,1.593,6.745,16.65,0.09288,-16.65,0.9218,0.0,-1.0,-1.0,-1.0,-1.0
604,0.510487,0.0034700408,1.619015,86.99,0.08498,2.408,0.008389,14.62,0.5126064,0.0687542,0.4276996,-0.2565168,5.841,48550.0,10.27,56380.0,3892.0,0.4188,0.01237,2400.0,5750.0,4.34,0.04,1.106,9.053,9.169,0.007466,10.93,0.6371,0.3978,7.4128219894e-15,8.341357,-0.7121819,1.28505
605,1.42943,0.05941018,2.6806305,69.84,0.9239,2.112,0.6323,2902.0,0.274848,0.989122,-0.881802,0.290085,579.0,24850.0,977.3,248000.0,76890.0,9.005,0.02586,2100.0,6490.0,4.21,-0.28,1.389,77.87,982.7,17370.0,1457.0,0.5892,0.002391,0.0,7.833501,0.05173952,1.105301
606,4.19091,0.010295207,1.1597616,33.88,0.9628,8.452,1.052,81.48,0.401238,0.8159256,-0.8606288,0.3121048,12.1,23860.0,12.0,4386.0,1029.0,1.904,0.05853,1720.0,7226.0,4.16,0.0,1.695,4.454,12.14,0.02676,2.292,0.9966,0.6325,2.7295438995e-30,7.39056,-0.3226119,1.095659
607,29.3377,0.012297876,25.595478,89.45,0.2442,8.602,0.111,173.8,0.401238,0.8159256,-0.8606288,0.3121048,7.16,2875.0,12.53,543.6,139.3,2.275,0.2142,897.0,7226.0,4.16,0.0,1.695,2.891,7.401,2.439,4.326,0.9675,0.7365,4.3111219859e-11,8.082955,-0.3962178,1.202582
608,1.72646,0.0064905676,2.3126293,82.55,0.3,5.479,0.0388,48.14,0.401238,0.8159256,-0.8606288,0.3121048,6.158,21010.0,15.93,11050.0,2361.0,1.201,0.0324,2310.0,7226.0,4.16,0.0,1.695,4.491,7.244,0.0127,2.012,0.8502,0.3113,8.4469857121e-09,8.995831,0.1766423,1.253226
609,1.32106,0.01029201,1.033587,17.0,0.9884,2.041,0.6626,68.74,0.5108596,0.3889192,-0.3176684,0.0979898,15.58,33080.0,23.27,31450.0,3649.0,4.537,0.03097,3800.0,7543.0,3.58,0.07,4.04,3.834,15.08,0.008203,3.09,1.033,0.5867,3.3628240847e-41,5.79485,-4.494268,1.461376
610,1.30019,0.0074422329,2.2295825,85.2,0.1866,4.411,0.03375,64.29,0.5108596,0.3889192,-0.3176684,0.0979898,12.06,19990.0,12.03,12310.0,1660.0,3.281,0.03064,3820.0,7543.0,3.58,0.07,4.04,4.23,11.6,0.01556,1.932,1.04,1.033,4.1334804165e-25,6.79039,-3.622154,1.479874
611,1.65125,0.0098544018,6.7430943,88.7,0.1534,1.867,0.01866,112.6,0.5108596,0.3889192,-0.3176684,0.0979898,14.25,4568.0,15.42,4313.0,1039.0,4.344,0.03593,3530.0,7543.0,3.58,0.07,4.04,5.495,14.18,0.121,5.369,1.005,0.7957,5.5942723847e-31,7.988589,-1.739921,1.382565
612,3.30241,0.010340659,11.57561,89.88,0.02489,2.201,0.02254,124.6,0.5108596,0.3889192,-0.3176684,0.0979898,11.68,2624.0,11.47,1421.0,490.3,4.559,0.05704,2800.0,7543.0,3.58,0.07,4.04,5.556,11.95,0.00205,4.616,0.9769,0.8327,4.6511926963e-21,8.66721,-1.371661,1.426161
613,0.99223,0.012323574,3.5747023,85.23,0.2972,2.052,0.02737,174.0,0.3867298,0.7029644,-0.6154144,0.1937534,6.698,11890.0,10.42,14930.0,1672.0,3.184,0.02309,3220.0,7202.0,3.91,-0.12,2.368,4.552,10.37,5.545e-05,3.635,0.6459,0.6738,1.646845057e-16,8.959794,0.09874745,1.258491
614,1.23786,0.0093083994,2.110586,87.28,0.1,4.5,0.04192,101.1,0.3867298,0.7029644,-0.6154144,0.1937534,-1.0,-1.0,15.6,14240.0,1928.0,2.405,0.02675,2990.0,7202.0,3.91,-0.12,2.368,4.872,10.22,0.0,5.011,-0.09786,0.8306,4.3454240806e-15,9.255322,-0.1956384,1.342492
615,0.9129,0.0053542803,2.8625133,83.85,0.3065,2.333,0.0137,33.05,0.3241792,0.8823136,-0.7888948,0.2604788,9.927,27270.0,10.82,27410.0,2245.0,0.8472,0.01984,2490.0,6599.0,4.21,-0.14,1.45,7.495,9.76,0.5873,6.216,1.017,0.4688,1.9858403125e-18,7.883504,-0.2018917,1.147733
616,1.30588,0.0049031729,1.1190962,30.96,0.9596,2.659,0.1554,18.63,0.404132,0.8124328,-0.860847,0.3186328,8.019,34290.0,12.01,28980.0,2872.0,1.557,0.02796,3210.0,7125.0,3.74,-0.02,2.91,4.278,7.934,0.7534,2.13,1.011,0.5141,4.5230147794e-14,7.356851,-2.457947,1.39376
617,1.30605,0.0027462679,1.0236188,30.76,0.8796,4.693,0.05627,6.86,0.404132,0.8124328,-0.860847,0.3186328,4.644,34640.0,12.01,21640.0,3243.0,0.8721,0.02796,3210.0,7125.0,3.74,-0.02,2.91,3.755,7.725,0.007347,8.382,0.6011,0.5439,1.3245711094e-13,7.345473,-2.465089,1.393743
618,1.59261,0.018366862,7.2914968,87.63,0.301,1.623,0.03214,387.9,0.2864608,0.9879204,-0.9091372,0.3082122,10.96,2992.0,10.49,8776.0,384.6,3.451,0.02854,2250.0,6572.0,4.05,-0.22,1.722,4.791,10.18,0.09533,6.864,1.077,0.6061,2.8641296756e-19,7.997367,-0.2610286,1.173259
619,1.59957,0.020670662,3.313377,89.89,0.006459,3.764,0.07624,502.7,0.2864608,0.9879204,-0.9091372,0.3082122,13.26,5155.0,15.18,9654.0,942.8,3.884,0.02862,2250.0,6572.0,4.05,-0.22,1.722,3.796,11.14,0.0,3.768,1.19,0.6343,5.0632993741e-22,8.199022,0.05321005,1.157829
620,0.528498,0.0062902764,3.2848822,86.43,0.2043,1.211,0.007898,45.26,0.3350012,0.9555388,-0.9795518,0.3503974,17.57,27920.0,11.83,42910.0,3671.0,1.248,0.01458,3530.0,7163.0,4.09,-0.14,1.818,12.44,16.5,0.00181,1.772,1.065,1.116,6.3139894097e-41,8.284125,-0.8147291,1.297443
621,0.528502,0.0071567597,1.755308,59.15,0.9,1.04,0.03777,44.93,0.3350012,0.9555388,-0.9795518,0.3503974,17.79,24100.0,10.99,36220.0,4331.0,1.42,0.01458,3530.0,7163.0,4.09,-0.14,1.818,4.858,15.28,0.001368,3.192,1.164,1.154,1.1885168801e-35,8.283745,-0.8154386,1.297364
622,0.888567,0.0035885275,1.2582539,56.86,0.6879,3.942,0.02668,13.44,0.342485,0.89941,-0.8871,0.310215,8.306,37380.0,10.73,32350.0,3072.0,0.8329,0.02097,3150.0,7100.0,3.98,-0.14,2.127,6.052,8.109,0.6544,1.487,1.024,1.055,1.2872017153e-22,4.377143,-5.424698,1.392895
623,0.888633,0.0040300026,2.6443294,87.85,0.09903,2.565,0.0104,18.88,0.342485,0.89941,-0.8871,0.310215,11.7,26810.0,11.57,27200.0,4484.0,0.9354,0.02097,3150.0,7100.0,3.98,-0.14,2.127,5.143,9.364,9.81e-05,5.553,1.249,0.6049,2.8393599011e-25,4.67413,-5.39555,1.430091
624,1.97518,0.0086825759,6.7572831,84.05,0.7,1.622,0.02715,78.06,0.3777692,0.6491116,-0.4246416,0.101536,15.29,8778.0,15.17,4933.0,880.2,1.226,0.0317,1750.0,6225.0,4.25,-0.08,1.294,7.341,15.31,1.656,20.76,0.9988,0.142,1.023675269e-46,7.508433,-0.04374361,1.073336
625,5.79186,0.011658397,6.053647,81.45,0.8997,3.381,0.1952,117.2,0.3782196,0.6240508,-0.3745168,0.076492,15.2,6099.0,16.51,1859.0,476.8,1.383,0.06398,1120.0,6185.0,4.38,-0.12,1.087,5.126,14.13,0.03525,21.16,1.076,0.1973,1.7410870722e-42,7.294287,-0.02017676,1.039406
626,0.521164,0.0041542154,1.102231,31.86,0.9361,1.312,0.04267,14.15,0.2655808,1.0828466,-1.0583086,0.37234,4.811,34290.0,17.68,55550.0,5147.0,0.8667,0.01396,3500.0,6774.0,4.0,-0.28,1.912,5.294,16.77,0.1569,1.777,0.287,1.267,1.9335375524e-32,10.37778,0.9585333,1.339442
627,0.521309,0.0034486577,1.0126112,30.51,0.8724,1.95,0.02775,10.86,0.2655808,1.0828466,-1.0583086,0.37234,4.328,21660.0,18.93,64670.0,6466.0,0.7195,0.01397,3500.0,6774.0,4.0,-0.28,1.912,5.702,18.71,0.005263,2.351,0.2313,0.5787,2.0791894223e-40,10.37825,0.9578095,1.339495
628,0.521095,0.011431536,2.0033264,87.14,0.1,2.0,0.02283,152.3,0.2655808,1.0828466,-1.0583086,0.37234,-1.0,-1.0,15.25,28040.0,5058.0,2.385,0.01396,3500.0,6774.0,4.0,-0.28,1.912,6.844,11.97,0.0,6.93,-0.08356,0.4998,1.2023479268e-17,10.05563,0.6611155,1.334437
629,2.32604,0.0045886484,5.2252894,84.77,0.4764,3.008,0.01775,23.45,0.4323644,0.7320672,-0.7396984,0.2593648,9.62,12970.0,10.55,7447.0,1176.0,0.8688,0.03966,2060.0,7061.0,4.15,0.1,1.735,6.632,8.538,0.4173,6.933,1.127,0.5498,4.8377936114e-14,8.078795,0.1630139,1.124348
630,2.32639,0.0050827535,8.0793452,86.45,0.5,1.918,0.01291,28.55,0.4323644,0.7320672,-0.7396984,0.2593648,11.22,8803.0,10.16,11360.0,1314.0,0.9623,0.03966,2060.0,7061.0,4.15,0.1,1.735,7.49,8.666,0.0,5.567,1.295,0.5663,1.8484705197e-14,8.069717,0.1534767,1.124265
631,459.252,0.028225996,1167.5762,89.99,0.2447,3.001,0.08748,953.2,0.4009016,0.349232,0.1387772,-0.1566924,5.692,100.5,10.14,284.7,6.53,2.353,1.098,206.0,5605.0,4.59,-0.38,0.764,13.22,10.41,0.0,17.22,0.547,0.419,6.0768052369e-22,7.451521,-0.7598785,1.168368
632,0.540365,0.0032391407,1.0041637,89.46,0.009509,4.124,0.01332,12.24,0.342485,0.89941,-0.8871,0.310215,4.398,34770.0,10.79,43930.0,4389.0,0.7518,0.01505,3720.0,7100.0,3.98,-0.14,2.127,12.51,8.082,8.028e-09,3.205,0.5442,0.6277,-1.0,-1.0,-1.0,-1.0
633,32.3125,0.027718699,19.155172,87.3,0.9021,6.345,0.8278,653.2,0.430524,0.402476,-0.043208,-0.066224,28.47,2032.0,32.47,326.3,54.59,2.943,0.2014,582.0,6000.0,4.48,-0.06,0.973,6.304,28.04,0.4581,38.85,1.015,0.1145,8.3299492758e-151,7.398644,-0.2158075,1.081329
634,0.686071,0.0030503216,1.0286419,29.04,0.8993,2.263,0.03554,8.169,0.2574816,1.058602,-0.9894356,0.3372052,4.074,33940.0,11.68,33780.0,3369.0,0.4806,0.01611,2770.0,6625.0,4.19,-0.34,1.444,6.498,8.446,1.895e-10,9.492,0.4824,0.3121,8.0192605323e-15,7.687308,-0.4111344,1.153428
635,0.524588,0.0017144956,1.0010181,34.48,0.8252,2.274,0.01215,2.824,0.4536812,0.7111632,-0.8011632,0.3112768,1.923,35980.0,10.42,35870.0,4093.0,0.6234,0.01578,4630.0,7221.0,3.67,-0.06,3.332,10.64,11.33,0.0,2.788,0.1697,1.05,4.5660790307e-17,9.679715,0.5106201,1.301175
636,0.524502,0.0037027205,1.0051049,29.88,0.8715,1.985,0.0301,12.6,0.4536812,0.7111632,-0.8011632,0.3112768,5.66,18670.0,11.6,23570.0,3736.0,1.346,0.01578,4630.0,7221.0,3.67,-0.06,3.332,7.725,9.975,0.0,8.912,0.5674,0.1805,6.0406242829e-14,9.466309,0.2967998,1.30316
637,0.570592,0.0065504636,1.6482656,56.61,0.907,1.154,0.04114,33.99,0.4225172,0.081251,0.556167,-0.2848236,10.65,25650.0,14.49,30140.0,3492.0,18.81,0.02003,7830.0,4896.0,2.12,-0.5,26.32,9.905,17.87,0.004338,1.647,0.5958,1.019,6.8862809776e-76,5.696145,-1.841284,1.071291
638,0.570607,0.005578128,2.9077999,88.03,0.1,1.5,0.008404,38.76,0.4225172,0.081251,0.556167,-0.2848236,11.47,18710.0,14.55,52300.0,4685.0,16.02,0.02003,7830.0,4896.0,2.12,-0.5,26.32,3.966,19.38,0.0,1.955,0.5919,1.022,1.3478038036e-87,5.694344,-1.846247,1.07167
639,7.45325,0.017153098,12.806323,86.93,0.6869,3.335,0.1049,311.2,0.7424632,-0.8086184,1.4836736,-0.5584512,10.47,4272.0,15.72,2855.0,908.9,30.89,0.09615,2660.0,4598.0,2.33,0.1,16.5,11.0,10.85,0.9102,14.18,0.9649,0.263,1.8467350507e-26,7.204707,-0.03537393,1.028745
640,3.30639,0.016833496,16.590619,89.66,0.09921,1.541,0.02576,363.9,0.6512572,-0.7070864,1.4516416,-0.5675358,10.84,4946.0,10.34,2869.0,569.3,1.214,0.03759,841.0,4544.0,4.61,-0.22,0.661,5.856,10.04,2.521,13.65,1.08,0.3262,8.5473014269e-20,7.813876,-0.03916863,1.115876
641,2.44293,0.25105965,3.7139851,75.16,0.9513,4.083,4.092,31610.0,0.4997976,0.1043987,0.3852545,-0.2420112,306.2,16740.0,538.6,66080.0,32440.0,27.4,0.03551,1350.0,5780.0,4.44,0.0,1.0,59.77,512.4,7083.0,645.6,0.5976,0.007448,0.0,7.189232,-0.1786289,1.046929
642,2.44292,0.16877071,3.3868554,74.25,0.9193,3.977,2.363,18220.0,0.4997976,0.1043987,0.3852545,-0.2420112,100.9,4514.0,163.1,32130.0,13280.0,18.42,0.03551,1350.0,5780.0,4.44,0.0,1.0,64.52,167.4,0.0,252.5,0.6025,0.01763,-1.0,-1.0,-1.0,-1.0
643,4.94405,0.50702599,10.071646,84.85,0.9043,4.521,4.454,137400.0,0.4997976,0.1043987,0.3852545,-0.2420112,689.4,6169.0,973.1,101800.0,26380.0,55.33,0.05681,1070.0,5780.0,4.44,0.0,1.0,175.2,945.3,0.5945,353.0,0.7293,0.08155,0.0,7.288712,-0.08269132,1.047134
644,4.94403,0.28532754,7.6476208,83.01,0.9311,4.376,3.862,44010.0,0.4997976,0.1043987,0.3852545,-0.2420112,265.9,4920.0,311.0,15320.0,3024.0,31.14,0.05681,1070.0,5780.0,4.44,0.0,1.0,51.0,297.0,0.8736,410.3,0.8953,0.007955,0.0,7.287675,-0.08302621,1.04701
645,0.739723,0.015224901,1.7246125,66.05,0.7,2.409,0.06986,242.9,0.44322,0.70898,-0.39372,0.0593,10.47,33830.0,16.41,27820.0,2638.0,0.5815,0.01134,838.0,3417.0,4.9,0.0,0.35,7.074,13.33,0.08674,8.83,0.7858,0.2259,7.2139146123e-35,7.4914,-0.3796125,1.117828
646,18.1773,0.014361987,25.49245,88.91,0.4861,4.85,0.08952,233.3,0.4080076,0.5158388,-0.224748,0.0132848,8.417,2659.0,9.306,495.2,105.3,1.603,0.1394,735.0,6147.0,4.46,-0.06,1.023,5.272,7.731,7.843,12.65,1.089,0.4068,9.6741849603e-14,7.390522,-0.07631336,1.060394
647,37.4783,0.065051078,20.672255,87.24,0.9961,5.221,10.21,1442.0,0.5489496,0.703788,-0.6210416,0.188608,21.68,1167.0,24.01,335.5,396.1,3.123,0.169,263.0,3688.0,4.81,-0.2,0.44,9.636,22.88,6.285,30.6,0.9476,0.1516,7.1344461381e-104,7.422016,-0.05219762,1.061355
648,9.22958,0.02016406,31.632052,89.5,0.2771,2.188,0.04678,471.9,0.3007232,0.8792608,-0.7136616,0.2143116,18.06,2460.0,18.7,1045.0,170.5,2.277,0.08853,960.0,6363.0,4.44,-0.26,1.035,4.85,16.94,1.35,21.15,1.066,0.1855,4.9607119951e-58,7.442101,-0.01021641,1.058228
649,6.70261,0.022938222,14.705394,88.05,0.5,3.107,0.09223,616.8,0.6304162,-0.5217738,1.2280682,-0.517436,18.07,1906.0,25.92,1924.0,251.2,34.17,0.0881,2640.0,4799.0,2.48,-0.18,13.65,7.283,18.11,0.0112,22.28,0.9977,0.2026,6.6348050546e-61,7.709865,-0.09511261,1.108788
650,1.57764,0.0038956669,1.0118263,26.41,0.9062,5.144,0.1098,13.31,0.5098128,0.5423126,-0.6032348,0.2360348,11.17,34830.0,16.68,16630.0,2305.0,1.877,0.03441,3640.0,7286.0,3.49,0.07,4.415,5.257,9.766,0.0005749,3.518,1.144,0.7108,3.5670816043e-26,5.087982,-4.334501,1.340573
651,0.958119,0.067103275,4.2773109,80.18,0.7294,1.333,0.1679,4553.0,0.3027366,0.8025968,-0.5446708,0.1357606,656.6,180000.0,648.6,752100.0,365500.0,9.995,0.01872,2270.0,6032.0,4.15,-0.32,1.365,149.4,909.7,0.2318,91.07,0.7218,0.2659,0.0,81.71464,-18.54116,14.06764
652,0.958091,0.059203467,2.5726583,87.77,0.1,3.0,0.1693,4167.0,0.3027366,0.8025968,-0.5446708,0.1357606,-1.0,-1.0,429.6,1585000.0,490100.0,8.819,0.01872,2270.0,6032.0,4.15,-0.32,1.365,84.07,627.6,0.0,518.3,-0.001593,0.006965,0.0,96.62903,-1.960551,13.99916
653,1.89022,0.0089895825,1.5585523,59.55,0.7898,5.818,0.1358,79.58,0.1985344,1.1640788,-1.0636376,0.3566684,9.617,26560.0,9.943,8717.0,1174.0,0.9525,0.03017,1620.0,6478.0,4.47,-0.54,0.971,5.271,8.505,0.0007082,7.384,1.131,0.5014,2.2957410264e-14,7.930027,-0.1096965,1.142135
654,0.723028,0.005443018,2.2308373,89.75,0.009684,2.489,0.01348,34.92,0.2920248,0.9082552,-0.7533528,0.2307612,7.081,35840.0,11.29,53430.0,3442.0,0.6159,0.01621,2250.0,6388.0,4.44,-0.28,1.037,7.417,7.674,1.438,6.316,0.9227,0.5501,3.1642373028e-12,7.79254,-0.7714388,1.22672
655,14.5598,0.015544459,18.462148,88.64,0.4375,5.521,0.1041,277.7,0.4008032,0.4733128,-0.11555,-0.0399672,13.69,4010.0,15.35,692.6,142.2,1.639,0.116,759.0,5959.0,4.46,-0.16,0.966,4.4,13.41,1.364,18.76,1.021,0.2276,5.1529605065e-38,7.366394,0.02557518,1.042454
656,2.85889,0.020271533,6.5105969,82.06,0.8989,1.619,0.1552,326.9,0.676936,-0.5795864,1.2498766,-0.5176298,34.98,5951.0,34.53,7599.0,1206.0,36.0,0.05726,3640.0,4893.0,2.5,0.07,16.27,11.6,28.82,0.01811,38.99,1.213,0.2059,3.6416313737e-166,7.312658,-0.1088686,1.054096
657,2.85892,0.011413609,14.91161,89.62,0.1,1.474,0.0168,164.4,0.676936,-0.5795864,1.2498766,-0.5176298,18.16,5747.0,16.93,6460.0,1121.0,20.27,0.05726,3640.0,4893.0,2.5,0.07,16.27,4.596,11.78,6.866e-25,18.02,1.541,0.2715,8.275577217e-30,7.315653,-0.1069606,1.054128
